file,reason,confidence
curated\furnitur-detail\2024-02-22_C3plFu2R2Q9\daikuinterior_C3plFu2R2Q9_1.jpg,cad-3d,0.6251
curated\furnitur-detail\2024-02-22_C3plFu2R2Q9\daikuinterior_C3plFu2R2Q9_2.jpg,cad-3d,0.5219
curated\furnitur-detail\2024-02-23_C3rEZ6sxd2n\daikuinterior_C3rEZ6sxd2n_1.jpg,cad-3d,0.7594
curated\furnitur-detail\2024-02-23_C3rvbPgxxBQ\daikuinterior_C3rvbPgxxBQ_2.jpg,cad-3d,0.7298
curated\furnitur-detail\2024-02-23_C3rvbPgxxBQ\daikuinterior_C3rvbPgxxBQ_3.jpg,cad-3d,0.8832
curated\furnitur-detail\2024-02-23_C3rvbPgxxBQ\daikuinterior_C3rvbPgxxBQ_4.jpg,cad-3d,0.7852
curated\furnitur-detail\2024-02-23_C3rvbPgxxBQ\daikuinterior_C3rvbPgxxBQ_5.jpg,cad-3d,0.7501
curated\furnitur-detail\2024-02-28_C34AbwoxjON\daikuinterior_C34AbwoxjON_0.jpg,cad-3d,0.5976
curated\furnitur-detail\2024-02-28_C34AbwoxjON\daikuinterior_C34AbwoxjON_3.jpg,cad-3d,0.584
curated\furnitur-detail\2024-03-08_C4P25pxxUeR\daikuinterior_C4P25pxxUeR_0.jpg,cad-3d,0.5301
curated\furnitur-detail\2024-03-08_C4P25pxxUeR\daikuinterior_C4P25pxxUeR_1.jpg,cad-3d,0.8543
curated\furnitur-detail\2024-03-08_C4P25pxxUeR\daikuinterior_C4P25pxxUeR_2.jpg,cad-3d,0.897
curated\furnitur-detail\2024-03-13_C4cHkR6xd6c\daikuinterior_C4cHkR6xd6c_0.jpg,cad-3d,0.9305
curated\furnitur-detail\2024-03-13_C4cHkR6xd6c\daikuinterior_C4cHkR6xd6c_1.jpg,cad-3d,0.7156
curated\furnitur-detail\2024-03-13_C4cHkR6xd6c\daikuinterior_C4cHkR6xd6c_2.jpg,cad-3d,0.9943
curated\furnitur-detail\2024-03-13_C4cHkR6xd6c\daikuinterior_C4cHkR6xd6c_3.jpg,cad-3d,0.9947
curated\furnitur-detail\2024-03-13_C4cHkR6xd6c\daikuinterior_C4cHkR6xd6c_4.jpg,cad-3d,0.9625
curated\furnitur-detail\2024-03-20_C4t-Yf-xuTY\daikuinterior_C4t-Yf-xuTY_1.jpg,cad-3d,0.7598
curated\furnitur-detail\2024-03-24_C45XnE0x9C3\daikuinterior_C45XnE0x9C3_0.jpg,cad-3d,0.548
curated\furnitur-detail\2024-03-24_C45XnE0x9C3\daikuinterior_C45XnE0x9C3_1.jpg,cad-3d,0.7964
curated\furnitur-detail\2024-03-29_C5GOKk8xypA\daikuinterior_C5GOKk8xypA_2.jpg,cad-3d,0.6475
curated\furnitur-detail\2024-03-31_C5K25AqRMLq\daikuinterior_C5K25AqRMLq_0.jpg,cad-3d,0.5842
curated\furnitur-detail\2024-04-05_C5XZoJXRy_S\daikuinterior_C5XZoJXRy_S_2.jpg,cad-3d,0.7619
curated\furnitur-detail\2024-05-01_C6aOo3sRqo6\daikuinterior_C6aOo3sRqo6_0.jpg,cad-3d,0.5688
curated\furnitur-detail\2024-05-01_C6aOo3sRqo6\daikuinterior_C6aOo3sRqo6_2.jpg,cad-3d,0.6809
curated\furnitur-detail\2024-05-01_C6aOzoLxOBi\daikuinterior_C6aOzoLxOBi_0.jpg,cad-3d,0.9973
curated\furnitur-detail\2024-05-01_C6aOzoLxOBi\daikuinterior_C6aOzoLxOBi_1.jpg,cad-3d,0.9899
curated\furnitur-detail\2024-05-01_C6aOzoLxOBi\daikuinterior_C6aOzoLxOBi_2.jpg,cad-3d,0.9958
curated\furnitur-detail\2024-05-01_C6aOzoLxOBi\daikuinterior_C6aOzoLxOBi_3.jpg,cad-3d,0.999
curated\furnitur-detail\2024-05-01_C6aOzoLxOBi\daikuinterior_C6aOzoLxOBi_4.jpg,cad-3d,0.9987
curated\furnitur-detail\2024-05-21_C7NnXWdRKt8\daikuinterior_C7NnXWdRKt8_1.jpg,cad-3d,0.6054
curated\furnitur-detail\2024-06-08_C78COVxxedp\daikuinterior_C78COVxxedp_2.jpg,cad-3d,0.8062
curated\furnitur-detail\2024-07-04_C8_phrsxg07\daikuinterior_C8_phrsxg07_3.jpg,cad-3d,0.7091
curated\furnitur-detail\2024-07-04_C8_phrsxg07\daikuinterior_C8_phrsxg07_4.jpg,cad-3d,0.9192
curated\furnitur-detail\2024-07-11_C9RnnEKR08h\daikuinterior_C9RnnEKR08h_1.jpg,cad-3d,0.5871
curated\furnitur-detail\2024-07-31_C-EqaERpSz3\daikuinterior_C-EqaERpSz3_3.jpg,cad-3d,0.7171
curated\furnitur-detail\2024-08-06_C-URs_TxJwM\daikuinterior_C-URs_TxJwM_0.jpg,promotional,0.7176
curated\furnitur-detail\2024-08-21_C-6jljFyyL5\daikuinterior_C-6jljFyyL5_1.jpg,cad-3d,0.8782
curated\furnitur-detail\2024-09-24_DASF2aeTUMr\daikuinterior_DASF2aeTUMr_1.jpg,cad-3d,0.6467
curated\furnitur-detail\2024-10-16_DBKvJZhTOuu\daikuinterior_DBKvJZhTOuu_1.jpg,cad-3d,0.7614
curated\furnitur-detail\2024-11-07_DCDcLExTyQX\daikuinterior_DCDcLExTyQX_1.jpg,cad-3d,0.5321
curated\furnitur-detail\2024-11-11_DCNtnmFz95P\daikuinterior_DCNtnmFz95P_4.jpg,promotional,0.6874
curated\furnitur-detail\2025-06-10_DKti2q0Ra1s\daikuinterior_DKti2q0Ra1s_1.jpg,cad-3d,0.5861
curated\furnitur-detail\2025-06-11_DKvyUbwxjgc\daikuinterior_DKvyUbwxjgc_3.jpg,cad-3d,0.6936
curated\furnitur-detail\2025-06-12_DKzUV-Lx6oU\daikuinterior_DKzUV-Lx6oU_2.jpg,cad-3d,0.6499
curated\furnitur-detail\2025-06-13_DK1qqZ8xEDB\daikuinterior_DK1qqZ8xEDB_2.jpg,cad-3d,0.7195
curated\furnitur-detail\2025-07-03_DLo9xARRHfM\daikuinterior_DLo9xARRHfM_0.jpg,cad-3d,0.5332
curated\furnitur-detail\2025-07-03_DLo_D2wx7eu\daikuinterior_DLo_D2wx7eu_0.jpg,cad-3d,0.5679
curated\furnitur-detail\2025-10-07_DPgCPdwE3bc\daikuinterior_DPgCPdwE3bc_0.jpg,line-drawing,0.5341
curated\furnitur-detail\2025-10-25_DQOacnmE23d\daikuinterior_DQOacnmE23d_1.jpg,promotional,0.5788
curated\furnitur-detail\2025-10-27_DQTiEu6E0uR\daikuinterior_DQTiEu6E0uR_2.jpg,promotional,0.7711
curated\furnitur-detail\2025-10-30_DQbQe3JE-n2\daikuinterior_DQbQe3JE-n2_0.jpg,line-drawing,0.6712
curated\furnitur-detail\2025-12-03_DRyzhesk0zo\daikuinterior_DRyzhesk0zo_0.jpg,cad-3d,0.7985
curated\furnitur-detail\2025-12-18_DSZbfLlk5P5\daikuinterior_DSZbfLlk5P5_0.jpg,cad-3d,0.5328
curated\furnitur-detail\2025-12-19_DScDOKHk5s6\daikuinterior_DScDOKHk5s6_0.jpg,cad-3d,0.5406
curated\furnitur-detail\2026-01-06_DTKYMQaE-ss\daikuinterior_DTKYMQaE-ss_0.jpg,cad-3d,0.5395
curated\furnitur-detail\2026-01-15_DThfGtqE1Pu\daikuinterior_DThfGtqE1Pu_0.jpg,line-drawing,0.5906
curated\furnitur-detail\2026-01-21_DTw-dJck0ci\daikuinterior_DTw-dJck0ci_0.jpg,line-drawing,0.7053
curated\furnitur-detail\2026-01-24_DT4x-LIEyMw\daikuinterior_DT4x-LIEyMw_0.jpg,line-drawing,0.5227
curated\furnitur-detail\2026-01-30_DUIXQazE1Kt\daikuinterior_DUIXQazE1Kt_0.jpg,line-drawing,0.564
curated\furnitur-detail\2026-03-12_DVxuKZlEyFD\daikuinterior_DVxuKZlEyFD_3.jpg,cad-3d,0.5497
curated\kamar-mandi\2022-02-18_CaGf8CZpR3k\daikuinterior_CaGf8CZpR3k_2.jpg,promotional,0.6566
curated\kamar-mandi\2022-10-05_CjUWEddpsI4\daikuinterior_CjUWEddpsI4_1.jpg,cad-3d,0.7284
curated\kamar-mandi\2022-10-05_CjUWEddpsI4\daikuinterior_CjUWEddpsI4_3.jpg,cad-3d,0.7992
curated\kamar-mandi\2023-06-12_CtY4_uAxiUT\daikuinterior_CtY4_uAxiUT_3.jpg,cad-3d,0.6871
curated\kamar-mandi\2023-08-18_CwFg2mfRMvE\daikuinterior_CwFg2mfRMvE_0.jpg,cad-3d,0.8669
curated\kamar-mandi\2023-08-18_CwFg2mfRMvE\daikuinterior_CwFg2mfRMvE_1.jpg,cad-3d,0.9677
curated\kamar-mandi\2023-09-29_CxxJ_vFxYgL\daikuinterior_CxxJ_vFxYgL_2.jpg,cad-3d,0.6221
curated\kamar-mandi\2023-10-03_Cx7Pr_MRyrx\daikuinterior_Cx7Pr_MRyrx_1.jpg,cad-3d,0.5779
curated\kamar-mandi\2023-10-03_Cx7Pr_MRyrx\daikuinterior_Cx7Pr_MRyrx_2.jpg,cad-3d,0.8763
curated\kamar-mandi\2023-10-03_Cx7Pr_MRyrx\daikuinterior_Cx7Pr_MRyrx_4.jpg,cad-3d,0.9087
curated\kamar-mandi\2023-11-07_CzWHN6mRyuy\daikuinterior_CzWHN6mRyuy_1.jpg,cad-3d,0.5863
curated\kamar-mandi\2023-11-07_CzWHN6mRyuy\daikuinterior_CzWHN6mRyuy_3.jpg,cad-3d,0.7689
curated\kamar-mandi\2023-11-07_CzWHN6mRyuy\daikuinterior_CzWHN6mRyuy_4.jpg,cad-3d,0.8698
curated\kamar-mandi\2023-11-07_CzWHN6mRyuy\daikuinterior_CzWHN6mRyuy_5.jpg,cad-3d,0.9545
curated\kamar-mandi\2023-11-07_CzWHN6mRyuy\daikuinterior_CzWHN6mRyuy_6.jpg,cad-3d,0.9062
curated\kamar-mandi\2023-11-07_CzWHN6mRyuy\daikuinterior_CzWHN6mRyuy_7.jpg,cad-3d,0.7323
curated\kamar-mandi\2023-12-10_C0qBW1hxACj\daikuinterior_C0qBW1hxACj_0.jpg,cad-3d,0.5273
curated\kamar-mandi\2023-12-15_C02zWAXxqFj\daikuinterior_C02zWAXxqFj_1.jpg,cad-3d,0.57
curated\kamar-mandi\2024-02-28_C34LhOBR170\daikuinterior_C34LhOBR170_1.jpg,cad-3d,0.522
curated\kamar-mandi\2024-03-01_C39rAaOxjKy\daikuinterior_C39rAaOxjKy_2.jpg,cad-3d,0.5379
curated\kamar-mandi\2024-03-27_C5AUwbNx_UR\daikuinterior_C5AUwbNx_UR_1.jpg,cad-3d,0.5516
curated\kamar-mandi\2024-03-29_C5GPY9vxV5k\daikuinterior_C5GPY9vxV5k_0.jpg,cad-3d,0.7693
curated\kamar-mandi\2024-07-31_C-EiCMfybrb\daikuinterior_C-EiCMfybrb_1.jpg,cad-3d,0.825
curated\kamar-mandi\2024-07-31_C-EiCMfybrb\daikuinterior_C-EiCMfybrb_2.jpg,cad-3d,0.6851
curated\kamar-mandi\2024-07-31_C-EiCMfybrb\daikuinterior_C-EiCMfybrb_5.jpg,cad-3d,0.9772
curated\kamar-mandi\2024-07-31_C-EiCMfybrb\daikuinterior_C-EiCMfybrb_6.jpg,cad-3d,0.8119
curated\kamar-mandi\2025-10-15_DP0oghgE4Ym\daikuinterior_DP0oghgE4Ym_4.jpg,cad-3d,0.8404
curated\kamar-mandi\2025-10-29_DQYrtG0k4vk\daikuinterior_DQYrtG0k4vk_0.jpg,line-drawing,0.7116
curated\kamar-mandi\2025-11-04_DQoIc1DE20t\daikuinterior_DQoIc1DE20t_0.jpg,line-drawing,0.645
curated\kamar-tidur\2022-03-07_CaylNGepOCf\daikuinterior_CaylNGepOCf_0.jpg,cad-3d,0.6518
curated\kamar-tidur\2022-05-25_Cd9oOm3J-v0\daikuinterior_Cd9oOm3J-v0_0.jpg,cad-3d,0.5534
curated\kamar-tidur\2022-12-22_Cmdy7-JJZQ4\daikuinterior_Cmdy7-JJZQ4_0.jpg,cad-3d,0.9921
curated\kamar-tidur\2022-12-22_Cmdy7-JJZQ4\daikuinterior_Cmdy7-JJZQ4_2.jpg,cad-3d,0.9998
curated\kamar-tidur\2023-01-20_CnntPibJE58\daikuinterior_CnntPibJE58_0.jpg,cad-3d,0.9876
curated\kamar-tidur\2023-01-20_CnntPibJE58\daikuinterior_CnntPibJE58_1.jpg,cad-3d,0.9816
curated\kamar-tidur\2023-01-20_CnntPibJE58\daikuinterior_CnntPibJE58_2.jpg,cad-3d,0.9922
curated\kamar-tidur\2023-01-20_CnntPibJE58\daikuinterior_CnntPibJE58_3.jpg,cad-3d,0.9987
curated\kamar-tidur\2023-06-21_CtvA9pGx0lp\daikuinterior_CtvA9pGx0lp_1.jpg,cad-3d,0.643
curated\kamar-tidur\2023-06-28_CuBCHmOxFVP\daikuinterior_CuBCHmOxFVP_4.jpg,line-drawing,0.7522
curated\kamar-tidur\2023-08-28_CwfZWyQRKE5\daikuinterior_CwfZWyQRKE5_3.jpg,cad-3d,0.8976
curated\kamar-tidur\2023-11-03_CzLbE0gxtnv\daikuinterior_CzLbE0gxtnv_3.jpg,cad-3d,0.6132
curated\kamar-tidur\2024-03-01_C39GynJx4uY\daikuinterior_C39GynJx4uY_5.jpg,cad-3d,0.5979
curated\kamar-tidur\2024-03-07_C4McWB2RQxz\daikuinterior_C4McWB2RQxz_0.jpg,cad-3d,0.6301
curated\kamar-tidur\2024-03-07_C4McWB2RQxz\daikuinterior_C4McWB2RQxz_1.jpg,cad-3d,0.6642
curated\kamar-tidur\2025-05-26_DKH1wlpSI54\daikuinterior_DKH1wlpSI54_0.jpg,cad-3d,0.6998
curated\kamar-tidur\2025-05-26_DKH1wlpSI54\daikuinterior_DKH1wlpSI54_1.jpg,cad-3d,0.6467
curated\kamar-tidur\2025-05-26_DKH1wlpSI54\daikuinterior_DKH1wlpSI54_2.jpg,cad-3d,0.6022
curated\kamar-tidur\2025-05-26_DKH1wlpSI54\daikuinterior_DKH1wlpSI54_3.jpg,cad-3d,0.5612
curated\kamar-tidur\2025-10-21_DQEFWPdExWr\daikuinterior_DQEFWPdExWr_3.jpg,promotional,0.9658
curated\ruang-keluarga\2022-06-06_CecxwxyparX\daikuinterior_CecxwxyparX_4.jpg,cad-3d,0.6734
curated\ruang-kerja\2022-11-15_Ck-x-onpQst\daikuinterior_Ck-x-onpQst_5.jpg,cad-3d,0.6158
curated\ruang-kerja\2022-12-07_Cl2fCCOJ-At\daikuinterior_Cl2fCCOJ-At_1.jpg,cad-3d,0.6169
curated\ruang-kerja\2023-11-11_CzfY4fwRGtO\daikuinterior_CzfY4fwRGtO_1.jpg,cad-3d,0.56
curated\ruang-makan\2025-06-12_DKzX-G9xqZ9\daikuinterior_DKzX-G9xqZ9_0.jpg,cad-3d,0.5783
curated\ruang-makan\2025-06-12_DKzX-G9xqZ9\daikuinterior_DKzX-G9xqZ9_1.jpg,cad-3d,0.7554
curated\ruang-makan\2026-03-08_DVna_Ndk3BV\daikuinterior_DVna_Ndk3BV_0.jpg,promotional,0.7899
curated\ruang-usaha\2021-12-29_CYDZbwTp1oj\daikuinterior_CYDZbwTp1oj_1.jpg,cad-3d,0.8491
curated\ruang-usaha\2022-02-01_CZbQ5glJwes\daikuinterior_CZbQ5glJwes_2.jpg,cad-3d,0.785
curated\ruang-usaha\2022-02-01_CZbQ5glJwes\daikuinterior_CZbQ5glJwes_3.jpg,cad-3d,0.8132
curated\ruang-usaha\2022-02-01_CZbQ5glJwes\daikuinterior_CZbQ5glJwes_4.jpg,cad-3d,0.9572
curated\ruang-usaha\2022-02-01_CZbQ5glJwes\daikuinterior_CZbQ5glJwes_5.jpg,cad-3d,0.9673
curated\ruang-usaha\2022-02-01_CZbQ5glJwes\daikuinterior_CZbQ5glJwes_6.jpg,cad-3d,0.9034
curated\ruang-usaha\2022-02-08_CZs74Nap7VO\daikuinterior_CZs74Nap7VO_0.jpg,cad-3d,0.9081
curated\ruang-usaha\2022-02-08_CZs74Nap7VO\daikuinterior_CZs74Nap7VO_1.jpg,cad-3d,0.9544
curated\ruang-usaha\2022-02-08_CZs74Nap7VO\daikuinterior_CZs74Nap7VO_3.jpg,cad-3d,0.7176
curated\ruang-usaha\2022-02-18_CaHImkEpbUG\daikuinterior_CaHImkEpbUG_0.jpg,cad-3d,0.9749
curated\ruang-usaha\2022-02-18_CaHImkEpbUG\daikuinterior_CaHImkEpbUG_1.jpg,cad-3d,0.9998
curated\ruang-usaha\2022-03-17_CbMSUiyJmhs\daikuinterior_CbMSUiyJmhs_0.jpg,cad-3d,0.93
curated\ruang-usaha\2022-03-17_CbMSUiyJmhs\daikuinterior_CbMSUiyJmhs_1.jpg,cad-3d,0.9631
curated\ruang-usaha\2022-03-17_CbMSUiyJmhs\daikuinterior_CbMSUiyJmhs_2.jpg,cad-3d,0.7431
curated\ruang-usaha\2022-03-17_CbMSUiyJmhs\daikuinterior_CbMSUiyJmhs_3.jpg,cad-3d,0.8852
curated\ruang-usaha\2022-03-21_CbW4edsprIs\daikuinterior_CbW4edsprIs_1.jpg,cad-3d,0.8933
curated\ruang-usaha\2022-03-21_CbW4edsprIs\daikuinterior_CbW4edsprIs_2.jpg,cad-3d,0.8275
curated\ruang-usaha\2022-03-21_CbW4edsprIs\daikuinterior_CbW4edsprIs_3.jpg,cad-3d,0.5337
curated\ruang-usaha\2022-03-21_CbW4edsprIs\daikuinterior_CbW4edsprIs_4.jpg,cad-3d,0.9811
curated\ruang-usaha\2022-03-21_CbW4edsprIs\daikuinterior_CbW4edsprIs_5.jpg,cad-3d,0.802
curated\ruang-usaha\2022-04-04_Cb6jL07hW7G\daikuinterior_Cb6jL07hW7G_4.jpg,cad-3d,0.6822
curated\ruang-usaha\2022-04-04_Cb6jL07hW7G\daikuinterior_Cb6jL07hW7G_7.jpg,cad-3d,0.7451
curated\ruang-usaha\2022-04-04_Cb6jL07hW7G\daikuinterior_Cb6jL07hW7G_9.jpg,cad-3d,0.5968
curated\ruang-usaha\2022-06-16_Ce28u1CJ8eP\daikuinterior_Ce28u1CJ8eP_1.jpg,cad-3d,0.9251
curated\ruang-usaha\2022-06-16_Ce28u1CJ8eP\daikuinterior_Ce28u1CJ8eP_2.jpg,cad-3d,0.9184
curated\ruang-usaha\2022-07-01_CfdDQOhJE1M\daikuinterior_CfdDQOhJE1M_3.jpg,promotional,0.7121
curated\ruang-usaha\2022-07-01_CfdDQOhJE1M\daikuinterior_CfdDQOhJE1M_4.jpg,promotional,0.872
curated\ruang-usaha\2022-07-01_CfdDQOhJE1M\daikuinterior_CfdDQOhJE1M_5.jpg,cad-3d,0.6416
curated\ruang-usaha\2022-07-19_CgLM16BJcLX\daikuinterior_CgLM16BJcLX_1.jpg,cad-3d,0.8805
curated\ruang-usaha\2022-09-12_CiY2hRSJaVK\daikuinterior_CiY2hRSJaVK_0.jpg,cad-3d,0.8241
curated\ruang-usaha\2022-09-12_CiY2hRSJaVK\daikuinterior_CiY2hRSJaVK_1.jpg,cad-3d,0.5857
curated\ruang-usaha\2022-09-12_CiY2hRSJaVK\daikuinterior_CiY2hRSJaVK_2.jpg,cad-3d,0.6077
curated\ruang-usaha\2022-09-12_CiY2hRSJaVK\daikuinterior_CiY2hRSJaVK_9.jpg,cad-3d,0.5619
curated\ruang-usaha\2022-12-05_ClxVH0YJoGO\daikuinterior_ClxVH0YJoGO_0.jpg,cad-3d,0.6196
curated\ruang-usaha\2022-12-07_Cl2fGnSJ3Yy\daikuinterior_Cl2fGnSJ3Yy_0.jpg,cad-3d,0.8416
curated\ruang-usaha\2022-12-07_Cl2fGnSJ3Yy\daikuinterior_Cl2fGnSJ3Yy_1.jpg,promotional,0.9657
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_0.jpg,cad-3d,0.984
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_1.jpg,cad-3d,0.98
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_2.jpg,cad-3d,0.9572
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_3.jpg,cad-3d,0.9886
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_4.jpg,cad-3d,0.9552
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_5.jpg,cad-3d,0.9552
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_6.jpg,cad-3d,0.9724
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_7.jpg,cad-3d,0.9813
curated\ruang-usaha\2022-12-09_Cl7oT-2Jh2x\daikuinterior_Cl7oT-2Jh2x_8.jpg,cad-3d,0.9791
curated\ruang-usaha\2022-12-15_CmLfq7kpACv\daikuinterior_CmLfq7kpACv_0.jpg,cad-3d,0.9483
curated\ruang-usaha\2022-12-15_CmLfq7kpACv\daikuinterior_CmLfq7kpACv_1.jpg,cad-3d,0.9666
curated\ruang-usaha\2022-12-15_CmLfq7kpACv\daikuinterior_CmLfq7kpACv_2.jpg,cad-3d,0.9661
curated\ruang-usaha\2022-12-26_CmoaMpHprbs\daikuinterior_CmoaMpHprbs_0.jpg,promotional,0.6509
curated\ruang-usaha\2022-12-28_CmsZslJJ0fq\daikuinterior_CmsZslJJ0fq_2.jpg,cad-3d,0.6393
curated\ruang-usaha\2023-03-22_CqE7WYOJCGU\daikuinterior_CqE7WYOJCGU_0.jpg,cad-3d,0.9687
curated\ruang-usaha\2023-03-22_CqE7WYOJCGU\daikuinterior_CqE7WYOJCGU_1.jpg,cad-3d,0.9894
curated\ruang-usaha\2023-03-22_CqE7WYOJCGU\daikuinterior_CqE7WYOJCGU_3.jpg,cad-3d,0.9908
curated\ruang-usaha\2023-03-30_Cqa6pkvpS5T\daikuinterior_Cqa6pkvpS5T_0.jpg,cad-3d,0.9901
curated\ruang-usaha\2023-03-30_Cqa6pkvpS5T\daikuinterior_Cqa6pkvpS5T_1.jpg,cad-3d,0.9476
curated\ruang-usaha\2023-04-03_CqlElZfJHT-\daikuinterior_CqlElZfJHT-_6.jpg,cad-3d,0.7247
curated\ruang-usaha\2023-04-30_CrpNvfUpOYr\daikuinterior_CrpNvfUpOYr_0.jpg,cad-3d,0.9947
curated\ruang-usaha\2023-04-30_CrpNvfUpOYr\daikuinterior_CrpNvfUpOYr_1.jpg,cad-3d,0.9996
curated\ruang-usaha\2023-05-03_Crw7rR8J_ef\daikuinterior_Crw7rR8J_ef_0.jpg,cad-3d,0.8868
curated\ruang-usaha\2023-05-04_Crzk18zJDFE\daikuinterior_Crzk18zJDFE_0.jpg,cad-3d,0.8993
curated\ruang-usaha\2023-05-04_Crzk18zJDFE\daikuinterior_Crzk18zJDFE_1.jpg,cad-3d,0.9854
curated\ruang-usaha\2023-05-04_Crzk18zJDFE\daikuinterior_Crzk18zJDFE_2.jpg,cad-3d,0.9844
curated\ruang-usaha\2023-05-04_Crzk18zJDFE\daikuinterior_Crzk18zJDFE_3.jpg,cad-3d,0.9658
curated\ruang-usaha\2023-05-04_Crzk18zJDFE\daikuinterior_Crzk18zJDFE_4.jpg,cad-3d,0.956
curated\ruang-usaha\2023-05-10_CsEI-mqxMjj\daikuinterior_CsEI-mqxMjj_0.jpg,cad-3d,0.9811
curated\ruang-usaha\2023-05-10_CsEI-mqxMjj\daikuinterior_CsEI-mqxMjj_1.jpg,cad-3d,0.9184
curated\ruang-usaha\2023-05-10_CsEI-mqxMjj\daikuinterior_CsEI-mqxMjj_2.jpg,cad-3d,0.9589
curated\ruang-usaha\2023-07-27_CvMW3VFRXf5\daikuinterior_CvMW3VFRXf5_3.jpg,cad-3d,0.6993
curated\ruang-usaha\2023-08-09_CvugbK5RG1j\daikuinterior_CvugbK5RG1j_1.jpg,promotional,0.5739
curated\ruang-usaha\2023-08-09_CvugbK5RG1j\daikuinterior_CvugbK5RG1j_3.jpg,promotional,0.5481
curated\ruang-usaha\2023-08-09_CvugnmWRqDf\daikuinterior_CvugnmWRqDf_1.jpg,cad-3d,0.5469
curated\ruang-usaha\2023-08-09_CvugnmWRqDf\daikuinterior_CvugnmWRqDf_3.jpg,cad-3d,0.9588
curated\ruang-usaha\2023-08-16_CwAVnOKxlL9\daikuinterior_CwAVnOKxlL9_0.jpg,cad-3d,0.5346
curated\ruang-usaha\2023-08-18_CwFiFihx4GS\daikuinterior_CwFiFihx4GS_0.jpg,promotional,0.6201
curated\ruang-usaha\2023-08-21_CwOSFmeSGuY\daikuinterior_CwOSFmeSGuY_0.jpg,promotional,0.9655
curated\ruang-usaha\2023-08-21_CwOSFmeSGuY\daikuinterior_CwOSFmeSGuY_1.jpg,promotional,0.6191
curated\ruang-usaha\2023-08-21_CwOSFmeSGuY\daikuinterior_CwOSFmeSGuY_2.jpg,cad-3d,0.9812
curated\ruang-usaha\2023-08-21_CwOSFmeSGuY\daikuinterior_CwOSFmeSGuY_3.jpg,cad-3d,0.9488
curated\ruang-usaha\2023-08-21_CwOSFmeSGuY\daikuinterior_CwOSFmeSGuY_4.jpg,cad-3d,0.9719
curated\ruang-usaha\2023-09-25_CxmXOysRQQk\daikuinterior_CxmXOysRQQk_2.jpg,cad-3d,0.9867
curated\ruang-usaha\2023-10-03_Cx7_fPOxW_k\daikuinterior_Cx7_fPOxW_k_2.jpg,cad-3d,0.6389
curated\ruang-usaha\2023-10-20_CyoxSwDSNlg\daikuinterior_CyoxSwDSNlg_1.jpg,cad-3d,0.5329
curated\ruang-usaha\2023-10-24_CyxU8zcx0WU\daikuinterior_CyxU8zcx0WU_0.jpg,cad-3d,0.6479
curated\ruang-usaha\2023-10-24_CyxU8zcx0WU\daikuinterior_CyxU8zcx0WU_3.jpg,cad-3d,0.9268
curated\ruang-usaha\2023-12-14_C002rarxjjg\daikuinterior_C002rarxjjg_2.jpg,cad-3d,0.6172
curated\ruang-usaha\2023-12-25_C1QrmHrxdYz\daikuinterior_C1QrmHrxdYz_0.jpg,cad-3d,0.5987
curated\ruang-usaha\2024-01-26_C2jFAu0xgfC\daikuinterior_C2jFAu0xgfC_3.jpg,cad-3d,0.9126
curated\ruang-usaha\2024-01-26_C2jFAu0xgfC\daikuinterior_C2jFAu0xgfC_4.jpg,cad-3d,0.964
curated\ruang-usaha\2024-02-22_C3plR0Dxf9e\daikuinterior_C3plR0Dxf9e_0.jpg,cad-3d,0.9271
curated\ruang-usaha\2024-02-22_C3plR0Dxf9e\daikuinterior_C3plR0Dxf9e_2.jpg,cad-3d,0.7877
curated\ruang-usaha\2024-02-22_C3plR0Dxf9e\daikuinterior_C3plR0Dxf9e_3.jpg,cad-3d,0.7986
curated\ruang-usaha\2024-02-22_C3plR0Dxf9e\daikuinterior_C3plR0Dxf9e_4.jpg,line-drawing,0.7104
curated\ruang-usaha\2024-02-22_C3plR0Dxf9e\daikuinterior_C3plR0Dxf9e_5.jpg,cad-3d,0.7658
curated\ruang-usaha\2024-02-22_C3plR0Dxf9e\daikuinterior_C3plR0Dxf9e_6.jpg,cad-3d,0.7515
curated\ruang-usaha\2024-02-23_C3rpmI-RR45\daikuinterior_C3rpmI-RR45_2.jpg,cad-3d,0.7837
curated\ruang-usaha\2024-02-23_C3rpmI-RR45\daikuinterior_C3rpmI-RR45_4.jpg,cad-3d,0.7818
curated\ruang-usaha\2024-02-26_C3y7T8RROaC\daikuinterior_C3y7T8RROaC_0.jpg,cad-3d,0.6718
